ref_id,site_code,service_date,category,sub_category,status_note,amount,comment
655414,ARL-07,2026-03-27,Intake,Priority,Open,316.11,first pass
274466,FFX-03,2026-03-23,Renewal,Priority,,198.11,bare
759246,FFX-03,2026-03-30,Intake,Standard,Verified,40.89,bare
450074,ARL-07,2026-03-10,REF NOTE: Intake,Standard,Escalated,959.93,unique
228643,FFX-03,2026-03-22,Intake,Priority,Escalated,86.52,bare
945996,STL-02,2026-03-25,Renewal,Priority,Reviewed,654.21,bare
250096,ARL-07,2026-03-07,REF NOTE: Intake,Priority,Reviewed,920.83,unique
343959,ARL-07,2026-03-17,Renewal,Priority,,185.54,bare
911249,BAL-11,2026-03-04,Renewal,Priority,Reviewed,199.72,first pass
488605,BAL-11,2026-03-27,Appeal,Priority,Verified,476.77,prefixed
616368,ARL-07,2026-03-09,REF NOTE: Intake,Priority,,322.15,first pass
736211,ARL-07,2026-03-09,REF NOTE: Intake,Standard,Verified,869.07,prefixed
268031,BAL-11,2026-03-14,Appeal,Priority,Open,44.51,bare
453904,FFX-03,2026-03-14,Intake,Priority,,800.97,bare
452417,FFX-03,2026-03-06,Intake,Standard,Reviewed,573.27,unique
900143,BAL-11,2026-03-31,REF NOTE: Intake,Standard,Reviewed,425.41,unique
775293,BAL-11,2026-03-25,REF NOTE: Intake,Standard,Escalated,184.13,prefixed
936808,ARL-07,2026-03-16,REF NOTE: Intake,Priority,Verified,927.33,first pass
207627,LOU-09,2026-03-12,Appeal,Standard,,854.95,prefixed
636742,STL-02,2026-03-22,Appeal,Standard,Verified,374.97,prefixed
190085,ARL-07,2026-03-12,Appeal,Priority,Escalated,721.19,bare
887349,FFX-03,2026-03-22,Appeal,Priority,Verified,964.25,unique
613254,BAL-11,2026-03-24,Intake,Priority,Reviewed,326.16,unique
802493,FFX-03,2026-03-24,REF NOTE: Intake,Standard,,995.78,first pass
638784,STL-02,2026-03-31,Renewal,Priority,Open,748.72,bare
919870,LOU-09,2026-03-04,Appeal,Priority,,126.93,prefixed
344968,ARL-07,2026-03-13,Intake,Standard,Escalated,240.12,first pass
363494,LOU-09,2026-03-25,Appeal,Priority,,647.66,first pass
598247,BAL-11,2026-03-06,REF NOTE: Intake,Standard,Escalated,123.31,prefixed
389046,LOU-09,2026-03-07,Appeal,Priority,Open,286.9,prefixed
521475,FFX-03,2026-03-11,Renewal,Priority,Closed,427.39,first pass
812545,BAL-11,2026-03-13,Appeal,Priority,Open,430.09,prefixed
222493,ARL-07,2026-03-23,Appeal,Standard,Escalated,211.15,prefixed
592644,BAL-11,2026-03-09,Renewal,Standard,Escalated,446.19,first pass
296375,ARL-07,2026-03-12,Renewal,Priority,,328.71,prefixed
304311,LOU-09,2026-03-07,REF NOTE: Intake,Priority,Open,929.71,first pass
708648,STL-02,2026-03-29,REF NOTE: Intake,Priority,Closed,704.28,prefixed
417503,BAL-11,2026-03-31,Appeal,Priority,Escalated,169.67,unique
719263,FFX-03,2026-03-25,Renewal,Priority,Open,97.16,bare
465435,BAL-11,2026-03-07,Intake,Priority,Escalated,689.61,prefixed
644381,FFX-03,2026-03-26,Intake,Priority,Escalated,81.74,prefixed
339262,FFX-03,2026-03-08,REF NOTE: Intake,Standard,Open,651.47,first pass
857841,FFX-03,2026-03-18,Appeal,Standard,Closed,157.42,first pass
166871,ARL-07,2026-03-09,Intake,Standard,Closed,689.89,first pass
159684,FFX-03,2026-03-25,Appeal,Standard,Closed,799.02,prefixed
250566,ARL-07,2026-03-25,Intake,Standard,,13.65,bare
448705,STL-02,2026-03-07,Intake,Priority,Open,9.1,first pass
651044,FFX-03,2026-03-05,Intake,Priority,Closed,567.05,first pass
123642,ARL-07,2026-03-20,Intake,Priority,Open,829.67,unique
394424,STL-02,2026-03-08,REF NOTE: Intake,Priority,Closed,639.91,prefixed
113664,STL-02,2026-03-30,Intake,Standard,Open,992.17,first pass
942160,FFX-03,2026-03-28,REF NOTE: Intake,Standard,Escalated,520.02,unique
561130,STL-02,2026-03-22,Appeal,Priority,Closed,753.59,bare
945092,FFX-03,2026-03-08,REF NOTE: Intake,Priority,Verified,831.85,bare
716153,FFX-03,2026-03-13,REF NOTE: Intake,Priority,Closed,193.96,first pass
483045,LOU-09,2026-03-17,Intake,Priority,Reviewed,851.08,unique
532256,ARL-07,2026-03-05,Appeal,Standard,Closed,189.67,prefixed
292529,ARL-07,2026-03-28,REF NOTE: Intake,Standard,Closed,842.64,bare
951895,LOU-09,2026-03-17,Renewal,Priority,,670.91,bare
778034,BAL-11,2026-03-26,Intake,Standard,Reviewed,872.7,prefixed
713029,LOU-09,2026-03-10,Appeal,Standard,,3.73,first pass
452148,STL-02,2026-03-15,REF NOTE: Intake,Standard,Escalated,390.14,prefixed
162655,LOU-09,2026-03-21,Renewal,Priority,,682.03,bare
352881,FFX-03,2026-03-27,Appeal,Standard,Open,474.22,first pass
841873,STL-02,2026-03-25,Renewal,Standard,Verified,388.22,unique
650577,BAL-11,2026-03-10,Intake,Priority,Reviewed,81.04,bare
140806,STL-02,2026-03-10,Renewal,Standard,Verified,687.32,bare
371321,BAL-11,2026-03-04,Appeal,Standard,Escalated,987.59,prefixed
343649,BAL-11,2026-03-09,Appeal,Standard,Escalated,605.97,unique
500966,LOU-09,2026-03-07,Renewal,Standard,Escalated,787.74,first pass
445449,FFX-03,2026-03-11,Intake,Priority,Closed,450.84,unique
796985,BAL-11,2026-03-14,Appeal,Priority,Reviewed,116.89,prefixed
525490,ARL-07,2026-03-08,REF NOTE: Intake,Priority,Closed,918.19,prefixed
118506,STL-02,2026-03-30,Intake,Standard,,911.41,prefixed
976674,STL-02,2026-03-20,Renewal,Priority,Closed,706.58,prefixed
421320,LOU-09,2026-03-17,REF NOTE: Intake,Priority,Closed,603.89,prefixed
448408,LOU-09,2026-03-11,Renewal,Standard,,975.46,bare
202954,BAL-11,2026-03-29,Appeal,Priority,Verified,637.35,first pass
271233,ARL-07,2026-03-25,REF NOTE: Intake,Priority,Open,494.49,prefixed
526707,STL-02,2026-03-14,REF NOTE: Intake,Standard,Reviewed,990.25,prefixed
208553,FFX-03,2026-03-04,REF NOTE: Intake,Priority,Reviewed,740.72,bare
349968,BAL-11,2026-03-28,Renewal,Standard,Open,743.14,bare
864008,ARL-07,2026-03-31,REF NOTE: Intake,Standard,Escalated,454.87,first pass
904804,ARL-07,2026-03-17,Intake,Standard,Closed,306.67,prefixed
233295,STL-02,2026-03-18,Intake,Standard,Closed,834.24,bare
138130,STL-02,2026-03-06,Renewal,Priority,Closed,255.11,first pass
634543,ARL-07,2026-03-05,REF NOTE: Intake,Standard,Escalated,81.08,prefixed
794284,STL-02,2026-03-13,Appeal,Standard,,770.42,prefixed
585201,STL-02,2026-03-23,REF NOTE: Intake,Standard,Open,43.42,unique
580408,BAL-11,2026-03-19,Intake,Priority,Closed,265.53,bare
787108,BAL-11,2026-03-22,Appeal,Standard,,173.8,first pass
460917,FFX-03,2026-03-16,Appeal,Standard,Reviewed,604.67,bare
788406,BAL-11,2026-03-28,Appeal,Priority,Reviewed,623.93,first pass
422809,STL-02,2026-03-08,Renewal,Priority,Closed,520.56,bare
851834,STL-02,2026-03-19,Renewal,Priority,Escalated,514.48,unique
999535,FFX-03,2026-03-12,Intake,Priority,Open,906.81,unique
840326,FFX-03,2026-03-16,Intake,Priority,Open,933.55,prefixed
513775,ARL-07,2026-03-13,REF NOTE: Intake,Standard,Closed,968.37,prefixed
180605,ARL-07,2026-03-19,Appeal,Standard,,81.2,first pass
697474,STL-02,2026-03-19,Renewal,Standard,Closed,87.32,prefixed
649347,BAL-11,2026-03-19,Appeal,Priority,Escalated,886.78,prefixed
775419,LOU-09,2026-03-26,Renewal,Priority,,316.72,first pass
296769,LOU-09,2026-03-28,Renewal,Priority,Open,967.11,prefixed
358464,LOU-09,2026-03-07,Renewal,Standard,Open,777.19,bare
742269,FFX-03,2026-03-06,Intake,Standard,Closed,695.35,bare
752560,ARL-07,2026-03-16,Renewal,Priority,Reviewed,791.57,unique
314676,STL-02,2026-03-20,Renewal,Priority,Reviewed,529.87,bare
660762,LOU-09,2026-03-16,Renewal,Standard,Reviewed,258.53,first pass
120205,STL-02,2026-03-28,REF NOTE: Intake,Priority,Verified,368.93,prefixed
925039,FFX-03,2026-03-06,Appeal,Standard,Verified,710.46,unique
273081,STL-02,2026-03-23,REF NOTE: Intake,Priority,,199.84,prefixed
885516,STL-02,2026-03-13,Appeal,Priority,Closed,412.16,first pass
898746,BAL-11,2026-03-05,Intake,Standard,Reviewed,490.22,first pass
127998,BAL-11,2026-03-18,REF NOTE: Intake,Priority,Open,188.89,first pass
846574,LOU-09,2026-03-18,Appeal,Standard,Open,805.37,unique
226390,ARL-07,2026-03-06,Renewal,Standard,Reviewed,894.99,unique
865462,FFX-03,2026-03-29,Intake,Priority,Reviewed,849.78,bare
831965,ARL-07,2026-03-16,Intake,Standard,,283.35,unique
686270,ARL-07,2026-03-22,Renewal,Priority,Verified,235.68,bare
867934,BAL-11,2026-03-07,REF NOTE: Intake,Priority,,761.66,unique
392234,BAL-11,2026-03-15,Renewal,Standard,Verified,628.8,unique
309104,ARL-07,2026-03-18,Intake,Priority,Reviewed,140.86,first pass
507589,FFX-03,2026-03-13,Renewal,Priority,,754.62,unique
802391,STL-02,2026-03-06,REF NOTE: Intake,Priority,Closed,26.56,unique
999273,FFX-03,2026-03-19,Renewal,Priority,Open,951.44,prefixed
414522,ARL-07,2026-03-30,Appeal,Standard,Verified,273.12,first pass
796291,STL-02,2026-03-13,REF NOTE: Intake,Priority,Closed,303.51,unique
626434,LOU-09,2026-03-10,Appeal,Standard,Closed,726.22,prefixed
233434,ARL-07,2026-03-16,Renewal,Priority,Reviewed,793.74,bare
402117,BAL-11,2026-03-05,REF NOTE: Intake,Standard,Escalated,902.3,first pass
523148,FFX-03,2026-03-05,Appeal,Priority,Verified,686.38,bare
958128,ARL-07,2026-03-06,Intake,Priority,Open,886.53,first pass
521431,STL-02,2026-03-17,Intake,Priority,Verified,432.11,unique
500784,ARL-07,2026-03-08,Appeal,Standard,Verified,435.83,prefixed
961849,ARL-07,2026-03-30,Appeal,Priority,Closed,618.27,bare
293338,STL-02,2026-03-12,REF NOTE: Intake,Standard,Reviewed,425.51,unique
602246,LOU-09,2026-03-29,Renewal,Priority,Reviewed,842.17,first pass
466604,STL-02,2026-03-27,REF NOTE: Intake,Priority,Verified,519.26,prefixed
591170,ARL-07,2026-03-29,REF NOTE: Intake,Priority,Open,235.24,first pass
113183,FFX-03,2026-03-27,Renewal,Priority,Escalated,429.19,first pass
683184,LOU-09,2026-03-21,REF NOTE: Intake,Priority,Escalated,717.31,first pass
650568,STL-02,2026-03-05,REF NOTE: Intake,Standard,Escalated,789.01,first pass
712407,ARL-07,2026-03-14,REF NOTE: Intake,Priority,Reviewed,814.07,first pass
155557,LOU-09,2026-03-15,Renewal,Standard,,427.01,unique
764757,FFX-03,2026-03-08,Renewal,Priority,Open,66.65,first pass
708625,LOU-09,2026-03-11,Renewal,Priority,Escalated,400.87,prefixed
862149,ARL-07,2026-03-22,Intake,Priority,Reviewed,130.5,first pass
251946,BAL-11,2026-03-31,Renewal,Priority,Closed,262.65,first pass
885397,FFX-03,2026-03-08,REF NOTE: Intake,Standard,,672.89,bare
514957,STL-02,2026-03-11,Renewal,Standard,,645.87,bare
405611,ARL-07,2026-03-05,REF NOTE: Intake,Standard,Escalated,96.61,first pass
838598,BAL-11,2026-03-04,Renewal,Priority,Verified,907.26,first pass
882460,BAL-11,2026-03-07,REF NOTE: Intake,Priority,,43.71,unique
431449,ARL-07,2026-03-18,Appeal,Priority,Reviewed,480.95,unique
195986,BAL-11,2026-03-21,REF NOTE: Intake,Priority,Reviewed,61.19,first pass
353329,BAL-11,2026-03-30,Appeal,Priority,Closed,94.29,prefixed
535472,LOU-09,2026-03-16,Intake,Standard,Escalated,873.66,prefixed
828599,LOU-09,2026-03-19,Intake,Standard,,600.73,first pass
456595,BAL-11,2026-03-16,Renewal,Standard,,431.28,prefixed
832684,BAL-11,2026-03-05,Renewal,Priority,Reviewed,968.52,unique
656172,STL-02,2026-03-29,Intake,Priority,Escalated,448.64,first pass
149483,BAL-11,2026-03-12,REF NOTE: Intake,Priority,Reviewed,754.77,first pass
989897,STL-02,2026-03-10,Renewal,Standard,,78.85,prefixed
943531,LOU-09,2026-03-16,REF NOTE: Intake,Standard,Verified,36.72,bare
917939,LOU-09,2026-03-13,Renewal,Priority,Open,871.66,prefixed
354972,ARL-07,2026-03-30,Appeal,Standard,Verified,375.87,first pass
448290,BAL-11,2026-03-08,Intake,Standard,Open,333.38,first pass
783713,BAL-11,2026-03-31,REF NOTE: Intake,Priority,Reviewed,583.35,bare
768969,LOU-09,2026-03-27,Appeal,Standard,Verified,465.6,first pass
598845,BAL-11,2026-03-07,Appeal,Standard,,226.02,bare
505400,BAL-11,2026-03-16,Appeal,Standard,Escalated,229.33,first pass
414972,FFX-03,2026-03-29,REF NOTE: Intake,Priority,Escalated,371.73,bare
559092,LOU-09,2026-03-15,Renewal,Standard,Closed,217.88,bare
625381,LOU-09,2026-03-10,Appeal,Standard,Closed,689.85,unique
656771,LOU-09,2026-03-07,REF NOTE: Intake,Standard,Open,76.88,prefixed
803335,ARL-07,2026-03-24,Intake,Priority,,889.92,unique
720970,ARL-07,2026-03-24,Intake,Standard,,671.92,first pass
700636,STL-02,2026-03-07,Appeal,Standard,Closed,549.12,unique
132666,FFX-03,2026-03-17,Appeal,Standard,Verified,355.05,unique
969198,STL-02,2026-03-27,Renewal,Standard,,620.01,first pass
284576,FFX-03,2026-03-19,Renewal,Priority,Escalated,241.31,first pass
845847,STL-02,2026-03-27,REF NOTE: Intake,Standard,Escalated,557.62,unique
652935,STL-02,2026-03-17,Intake,Standard,,388.07,prefixed
670752,LOU-09,2026-03-24,Appeal,Priority,Closed,810.56,first pass
369913,BAL-11,2026-03-31,Appeal,Standard,Reviewed,525.5,first pass
356865,BAL-11,2026-03-14,Appeal,Priority,Reviewed,902.06,first pass
373698,ARL-07,2026-03-18,Intake,Priority,Escalated,259.19,first pass
878294,ARL-07,2026-03-08,REF NOTE: Intake,Priority,Verified,14.28,unique
203496,ARL-07,2026-03-19,Renewal,Priority,Escalated,839.38,prefixed
661001,FFX-03,2026-03-04,Appeal,Priority,Closed,682.46,bare
663644,LOU-09,2026-03-17,Appeal,Standard,Verified,940.54,first pass
427330,BAL-11,2026-03-06,Appeal,Standard,Escalated,216.29,bare
119968,BAL-11,2026-03-29,Appeal,Standard,Open,834.17,unique
687800,ARL-07,2026-03-17,REF NOTE: Intake,Priority,Verified,874.98,prefixed
836104,STL-02,2026-03-07,Renewal,Standard,Closed,673.09,bare
369905,STL-02,2026-03-04,Intake,Standard,Reviewed,723.35,prefixed
769109,STL-02,2026-03-04,REF NOTE: Intake,Priority,Closed,783.52,unique
796949,STL-02,2026-03-31,Appeal,Priority,Open,849.89,prefixed
803511,LOU-09,2026-03-13,Intake,Priority,,217.97,prefixed
889547,STL-02,2026-03-06,Intake,Standard,Verified,109.95,bare
324652,STL-02,2026-03-07,Renewal,Standard,Reviewed,835.96,prefixed
842597,STL-02,2026-03-29,REF NOTE: Intake,Priority,Verified,409.55,unique
461071,ARL-07,2026-03-30,Appeal,Standard,,718.4,prefixed
979517,STL-02,2026-03-11,Appeal,Priority,Escalated,425,unique
496719,LOU-09,2026-03-15,Renewal,Standard,Open,293.88,first pass
827475,BAL-11,2026-03-14,Renewal,Priority,Closed,483.8,bare
711353,BAL-11,2026-03-19,Appeal,Priority,Closed,560.93,unique
231772,ARL-07,2026-03-17,REF NOTE: Intake,Standard,Reviewed,550.65,prefixed
694628,STL-02,2026-03-23,REF NOTE: Intake,Standard,Verified,769.2,unique
637243,FFX-03,2026-03-05,Appeal,Standard,Escalated,74.32,prefixed
632089,STL-02,2026-03-28,Appeal,Standard,Closed,805.31,unique
932129,BAL-11,2026-03-04,Intake,Priority,Closed,75.14,bare
239482,STL-02,2026-03-07,Appeal,Priority,Escalated,887.01,bare
730823,LOU-09,2026-03-17,Appeal,Priority,,774.91,unique
550821,BAL-11,2026-03-19,REF NOTE: Intake,Standard,Verified,464.36,bare
110422,FFX-03,2026-03-23,Appeal,Priority,Reviewed,292.07,unique
726119,BAL-11,2026-03-14,Renewal,Priority,,61.31,unique
503861,FFX-03,2026-03-11,Appeal,Standard,Closed,211.29,first pass
539679,FFX-03,2026-03-19,REF NOTE: Intake,Standard,Reviewed,158.24,prefixed
137376,BAL-11,2026-03-31,Renewal,Priority,Reviewed,970.97,prefixed
754401,ARL-07,2026-03-05,Appeal,Standard,Closed,750.46,bare
532820,FFX-03,2026-03-21,Intake,Priority,Escalated,41.67,first pass
960642,ARL-07,2026-03-24,Intake,Standard,Reviewed,441.94,bare
835728,BAL-11,2026-03-24,REF NOTE: Intake,Priority,Escalated,357.43,bare
591114,BAL-11,2026-03-05,Intake,Priority,Reviewed,515.21,prefixed
357570,LOU-09,2026-03-16,REF NOTE: Intake,Priority,Reviewed,738.75,first pass
494943,FFX-03,2026-03-20,REF NOTE: Intake,Priority,,410.55,unique
714965,FFX-03,2026-03-04,Renewal,Standard,Reviewed,455.85,unique
310125,STL-02,2026-03-30,Renewal,Standard,Open,148.29,first pass
654730,STL-02,2026-03-28,REF NOTE: Intake,Priority,Open,233.83,unique
664624,STL-02,2026-03-16,Intake,Standard,Escalated,23.8,bare
412276,STL-02,2026-03-05,Renewal,Priority,,23.65,prefixed
355978,FFX-03,2026-03-08,REF NOTE: Intake,Priority,Verified,122.3,first pass
111751,LOU-09,2026-03-20,Appeal,Priority,Reviewed,645.6,bare
317865,ARL-07,2026-03-29,Appeal,Priority,Escalated,959.39,prefixed
888959,BAL-11,2026-03-13,REF NOTE: Intake,Priority,,863.43,first pass
212795,FFX-03,2026-03-17,REF NOTE: Intake,Priority,Escalated,611.17,prefixed
410726,ARL-07,2026-03-08,Renewal,Standard,Reviewed,738.82,prefixed
573660,STL-02,2026-03-27,REF NOTE: Intake,Standard,Closed,704.1,prefixed
797767,ARL-07,2026-03-11,Intake,Priority,Reviewed,937.4,unique
118761,BAL-11,2026-03-06,REF NOTE: Intake,Standard,Escalated,380.77,prefixed
298818,FFX-03,2026-03-10,Intake,Priority,Open,462.3,prefixed
845329,STL-02,2026-03-05,Intake,Priority,Reviewed,22.48,prefixed
108703,ARL-07,2026-03-31,Appeal,Standard,Verified,548.84,prefixed
258610,STL-02,2026-03-24,Renewal,Priority,Reviewed,915.23,prefixed
422454,FFX-03,2026-03-07,Appeal,Priority,,901.01,first pass
943334,ARL-07,2026-03-14,Renewal,Priority,Open,904.63,unique
661277,FFX-03,2026-03-14,Intake,Priority,Escalated,335.74,unique
281430,FFX-03,2026-03-14,Intake,Standard,Closed,248.4,prefixed
578741,STL-02,2026-03-26,REF NOTE: Intake,Standard,Reviewed,243.54,first pass
633391,BAL-11,2026-03-21,Intake,Standard,Verified,587.81,bare
188616,LOU-09,2026-03-11,Intake,Standard,,104.38,unique
536920,ARL-07,2026-03-31,Renewal,Standard,Reviewed,103.39,first pass
547239,LOU-09,2026-03-18,Appeal,Standard,Verified,914.19,prefixed
869242,ARL-07,2026-03-27,Renewal,Priority,Open,271.14,bare
933927,ARL-07,2026-03-04,Appeal,Priority,Reviewed,593.92,prefixed
498460,LOU-09,2026-03-15,REF NOTE: Intake,Priority,,108.42,prefixed
440761,FFX-03,2026-03-05,Appeal,Priority,,847.98,first pass
847354,LOU-09,2026-03-25,Appeal,Standard,,698.07,unique
980152,STL-02,2026-03-31,Appeal,Standard,Open,107.66,bare
140075,BAL-11,2026-03-12,Intake,Standard,,53.16,first pass
437042,STL-02,2026-03-30,Renewal,Priority,Verified,997.23,prefixed
629656,ARL-07,2026-03-25,Renewal,Priority,Open,868.57,unique
183894,BAL-11,2026-03-06,Renewal,Standard,Closed,573.12,prefixed
566872,ARL-07,2026-03-06,REF NOTE: Intake,Priority,,377.7,bare
330426,FFX-03,2026-03-30,Appeal,Standard,Open,549.94,prefixed
966873,FFX-03,2026-03-18,Intake,Standard,,760.81,unique
111126,FFX-03,2026-03-06,Renewal,Standard,,999.53,prefixed
656286,STL-02,2026-03-31,Intake,Priority,Open,344.78,unique
173035,LOU-09,2026-03-10,Renewal,Priority,Escalated,13.15,first pass
412131,BAL-11,2026-03-23,REF NOTE: Intake,Priority,Closed,91.69,bare
260325,STL-02,2026-03-18,Renewal,Priority,Verified,490.63,first pass
449537,FFX-03,2026-03-11,Appeal,Priority,Closed,635.9,prefixed
759284,ARL-07,2026-03-19,Intake,Standard,Escalated,268.39,unique
549005,ARL-07,2026-03-29,Intake,Priority,Closed,826.19,first pass
254294,BAL-11,2026-03-29,Intake,Standard,Reviewed,939.71,first pass
952873,LOU-09,2026-03-16,Renewal,Priority,,433.65,unique
445090,ARL-07,2026-03-15,Appeal,Standard,Reviewed,941.85,first pass
882273,LOU-09,2026-03-25,REF NOTE: Intake,Priority,Closed,357.55,unique
587715,FFX-03,2026-03-04,Appeal,Priority,Closed,285.27,bare
447457,FFX-03,2026-03-11,Appeal,Priority,Verified,404.54,first pass
778488,ARL-07,2026-03-27,REF NOTE: Intake,Standard,Reviewed,948.4,bare
923221,LOU-09,2026-03-11,REF NOTE: Intake,Standard,Escalated,23.23,prefixed
619717,FFX-03,2026-03-07,Intake,Standard,Closed,737.66,bare
573457,STL-02,2026-03-04,Intake,Standard,Verified,380.9,prefixed
170915,ARL-07,2026-03-27,Renewal,Priority,Reviewed,866.49,first pass
480880,STL-02,2026-03-21,Intake,Priority,,896.14,first pass
205682,FFX-03,2026-03-15,Renewal,Standard,Open,700.6,bare
962212,BAL-11,2026-03-24,Appeal,Priority,Reviewed,955.1,prefixed
121720,ARL-07,2026-03-23,Intake,Priority,Closed,880.06,first pass
917320,ARL-07,2026-03-23,REF NOTE: Intake,Standard,Reviewed,596.42,bare
875771,STL-02,2026-03-24,REF NOTE: Intake,Standard,Verified,206.31,unique
505846,LOU-09,2026-03-15,Appeal,Priority,Open,646.02,unique
471445,BAL-11,2026-03-14,Appeal,Standard,Escalated,383.83,bare
756018,STL-02,2026-03-14,Intake,Priority,,205.63,unique
781477,LOU-09,2026-03-11,REF NOTE: Intake,Priority,Open,558.65,unique
614944,FFX-03,2026-03-16,Appeal,Priority,Verified,774.71,bare
550360,STL-02,2026-03-27,Appeal,Priority,,990.19,prefixed
732499,FFX-03,2026-03-29,Appeal,Standard,Reviewed,233.78,first pass
941412,FFX-03,2026-03-21,REF NOTE: Intake,Priority,Reviewed,536.43,bare
199419,LOU-09,2026-03-28,Intake,Standard,Verified,695.52,unique
750687,FFX-03,2026-03-16,Appeal,Priority,Closed,598.51,prefixed
670205,FFX-03,2026-03-14,Intake,Priority,Verified,988.67,unique
448499,FFX-03,2026-03-21,Intake,Priority,Closed,946.8,first pass
710594,LOU-09,2026-03-11,Renewal,Standard,,568.64,bare
359232,BAL-11,2026-03-16,REF NOTE: Intake,Priority,,391.87,bare
418688,FFX-03,2026-03-06,REF NOTE: Intake,Standard,Closed,627.96,first pass
